Entry Date,Stock Y,Stock X,ADF_PValue_Entry,ZScore Entry,Beta,Intercept,StdErr_Residual,Position,Exit Date,ADF_PValue_Exit,ZScore Exit,Entry Open Price X,Exit Open Price X,Entry Open Price Y,Exit Open Price Y,Lot Size X,Lot Size Y,Trade PnL,Correlation,Sign,Sector,Cumulative PnL
2024-10-25,IDFCFIRSTB.NS,SHRIRAMFIN.NS,0.0020034406188076887,-3.0120806482966143,-0.04606213425575825,103.58256536179073,3.184427387933421,long,2024-11-13,0.07284834213571759,-3.652645791168552,618.530029296875,570.77001953125,65.5,63.619998931884766,1,1,45.880008697509766,-0.7714,negative,Financial Services,199709.8801651001
2024-10-28,ICICIBANK.NS,ICICIGI.NS,0.047311144906806844,2.8651710557675125,0.39341857454270257,429.48506727235645,40.98997536088001,short,2024-10-29,0.1168862661628054,3.576545556812465,1896.0,1913.300048828125,1292.8499755859375,1331.8499755859375,1,1,-21.699951171875,0.8348,positive,Financial Services,199688.18021392822
2024-10-28,ICICIGI.NS,SHRIRAMFIN.NS,0.0036710716623936097,-2.6360645350599325,2.6426215883880166,359.523578706124,70.61391939641082,long,2024-11-07,0.006911883977183256,-0.7665427441404626,651.8599853515625,614.030029296875,1896.0,1916.5,1,3,99.3299560546875,0.9151,positive,Financial Services,199787.5101699829
2024-10-28,SBICARD.NS,BAJFINANCE.NS,9.594083337695618e-05,-3.2538602929354328,0.5981195712729104,312.4237050908617,17.903378690562356,long,2024-11-14,0.00042858848849316116,-0.9472432675115813,691.135009765625,654.9149780273438,667.5499877929688,683.3499755859375,1,1,52.02001953125,0.8728,positive,Financial Services,199839.53018951416
2024-10-28,CHOLAFIN.NS,MUTHOOTFIN.NS,0.015854400317889653,-2.536943364141462,0.5660355383205498,362.60914994323787,67.99529439068144,long,2024-12-19,0.6824323510142087,-3.187441038828267,1926.0999755859375,2136.85009765625,1280.3499755859375,1213.75,1,1,-277.35009765625,0.7938,positive,Financial Services,199562.1800918579
2024-10-28,BANKBARODA.NS,PNB.NS,0.038531450062620154,2.634133712906922,1.2989769529816906,101.90868643709717,7.5471589711472165,short,2024-11-18,0.06855104886540515,0.8954147051468098,98.63999938964844,100.52999877929688,249.9199981689453,241.39999389648438,1,1,10.410003662109375,0.9284,positive,Financial Services,199572.59009552002
2024-10-29,CUB.NS,IEX.NS,0.04197911476039372,2.5863952071533687,0.37739206452513946,90.07614005465058,7.3286556535461695,short,2024-11-07,0.17260524599947435,3.0460968617417903,179.88999938964844,174.00999450683594,176.9199981689453,180.9199981689453,1,1,-9.8800048828125,0.8344,positive,Financial Services,199562.7100906372
2024-10-29,TORNTPHARM.NS,LUPIN.NS,0.026338135356876614,-2.9063510526268375,1.3850490967849598,423.2172155735145,90.55796704438777,long,2024-11-14,0.018641951408578366,-0.904154424266811,2206.14990234375,2015.8499755859375,3215.64990234375,3102.39990234375,1,1,77.0499267578125,0.9783,positive,Healthcare,199639.76001739502
2024-11-04,HAVELLS.NS,SIEMENS.NS,0.028584259957997824,-2.596800660193721,0.15955380510066303,714.9234891718727,75.53933731637485,long,2024-12-24,0.35641370965398356,-0.7031189395764421,6954.0,6654.89990234375,1628.300048828125,1674.1500244140625,1,1,344.9500732421875,0.8156,positive,Industrials,199984.7100906372
2024-11-04,PETRONET.NS,COALINDIA.NS,0.0034949253947892936,2.5077846040909844,0.8516297573582234,-86.15443461028238,16.658913766990196,short,2024-11-05,0.003482828348496377,3.0286083192933018,443.29998779296875,434.8999938964844,333.1499938964844,334.6000061035156,1,1,-9.850006103515625,0.8338,positive,Energy,199974.8600845337
2024-11-06,AUROPHARMA.NS,GLENMARK.NS,0.019806356512391217,-2.859881203895948,0.5513312062367155,568.4356762021141,52.05216593100189,long,2024-11-11,0.03895772230361931,-3.3166507623239165,1768.949951171875,1634.199951171875,1394.8499755859375,1289.050048828125,1,1,28.9500732421875,0.8423,positive,Healthcare,200003.81015777588
2024-11-06,PETRONET.NS,COALINDIA.NS,0.009607542527238284,3.5781023909671417,0.8641914186219826,-91.73112046721724,16.703408160798524,short,2024-11-07,0.057242842466445586,3.6739706375221655,435.79998779296875,435.3500061035156,344.6499938964844,346.70001220703125,1,1,-2.5,0.8338,positive,Energy,200001.31015777588
2024-11-07,APOLLOHOSP.NS,TORNTPHARM.NS,0.0179052333512265,3.20864193713094,1.0918210341765027,3226.773671144765,232.0923164272972,short,2024-11-13,0.034421711630273646,0.9273213780501579,3162.949951171875,3116.60009765625,7424.85009765625,6858.85009765625,1,1,519.650146484375,0.949,positive,Healthcare,200520.96030426025
2024-11-07,APOLLOHOSP.NS,SUNPHARMA.NS,0.012373233229971317,3.261029154734768,2.321278387795968,2656.7791265198557,187.29595071852503,short,2024-11-12,0.001932789105910769,0.9225779608009543,1790.949951171875,1800.8499755859375,7424.85009765625,7019.5498046875,1,2,820.5006103515625,0.9535,positive,Healthcare,201341.46091461182
2024-11-07,CUB.NS,MUTHOOTFIN.NS,0.04340362705864479,2.7497924046466413,0.0432046515490456,82.08314342797574,7.2871144869639,short,2024-11-18,0.05210241831704982,0.929593412074731,1823.8499755859375,1885.6500244140625,180.9199981689453,171.24000549316406,1,1,71.48004150390625,0.8471,positive,Financial Services,201412.94095611572
2024-11-07,JSWSTEEL.NS,HINDALCO.NS,0.03408300738701791,3.5855723918680753,0.8432872396420126,358.1564251154789,23.73655136529742,short,2024-11-08,0.0975392224659512,3.672378492589499,648.0999755859375,650.4500122070312,989.7999877929688,996.4000244140625,1,1,-4.25,0.847,positive,Basic Materials,201408.69095611572
2024-11-08,BOSCHLTD.NS,INDHOTEL.NS,0.0076462764695563,-2.5911911032223314,57.62722056779027,-3237.45849042796,1496.6609094548648,long,2024-11-12,0.022925544285367788,-3.5571216354996578,732.9000244140625,730.4000244140625,35119.3984375,33278.5,1,58,-106769.609375,0.7791,positive,Consumer Cyclical,94639.08158111572
2024-11-11,PETRONET.NS,COALINDIA.NS,0.04957326308698757,3.0827040731143813,0.8738985964608195,-95.69729305769471,17.59992568458319,short,2024-11-12,0.056097576214424245,3.1602118779536923,421.54998779296875,414.04998779296875,326.95001220703125,322.70001220703125,1,1,-3.25,0.8338,positive,Energy,94635.83158111572
2024-11-11,METROPOLIS.NS,AUROPHARMA.NS,0.012947398029850617,2.5312677371967367,1.075118071174856,556.9050421788979,83.75803214719406,short,2024-11-26,0.06096990279724386,3.061714905356697,1289.050048828125,1227.449951171875,2154.800048828125,2157.949951171875,1,1,-64.75,0.8998,positive,Healthcare,94571.08158111572
2024-11-12,POWERGRID.NS,GAIL.NS,0.013359231275061497,2.66618801874777,1.2991196108169045,41.92334376339927,10.709148691672963,short,2024-11-21,0.03957191101293292,3.4019433942155546,194.14999389648438,188.3000030517578,322.70001220703125,325.8999938964844,1,1,-9.049972534179688,0.9657,positive,Utilities,94562.03160858154
2024-11-13,IDFCFIRSTB.NS,ICICIBANK.NS,0.0035498654932517026,-2.819961597703132,-0.0437806350705098,128.06535150750705,3.389256269743227,long,2024-12-04,0.012315512609766517,-0.7321939830212052,1253.699951171875,1316.050048828125,63.619998931884766,66.20999908447266,1,1,-59.76009750366211,-0.8111,negative,Financial Services,94502.27151107788
2024-11-13,AUROPHARMA.NS,GLENMARK.NS,0.0449440533438569,-2.9892598400501593,0.529725267472145,593.5174281166534,53.36657740046691,long,2025-01-01,0.23300108456003443,-0.8218263030833801,1539.4000244140625,1614.5,1249.449951171875,1353.25,1,1,28.7000732421875,0.8423,positive,Healthcare,94530.97158432007
2024-11-14,BOSCHLTD.NS,INDHOTEL.NS,0.048187020711394926,-3.34181181001711,56.35287845675617,-2579.9755393987443,1596.4776802280298,long,2024-11-18,0.09501466901687144,-3.1118238547374104,741.3499755859375,737.2000122070312,33862.1015625,33794.30078125,1,56,-3792.6937866210938,0.7791,positive,Consumer Cyclical,90738.27779769897
2024-11-21,ADANIPORTS.NS,CUMMINSIND.NS,0.04022240117916475,-2.8483175552667617,0.226915826002563,602.7571479476985,81.76812764429837,long,2024-11-26,0.13221053688505208,-3.1074074976282406,3282.25,3463.199951171875,1114.6500244140625,1128.8499755859375,1,1,-166.75,0.9017,positive,Industrials,90571.52779769897
2024-11-22,LAURUSLABS.NS,GLENMARK.NS,0.0027345845725388986,2.9535059785526117,0.08539423262297115,329.9806042816467,19.092434963781326,short,2024-11-25,0.010848876020232861,3.8486614618940087,1478.199951171875,1490.4000244140625,512.5999755859375,532.0499877929688,1,1,-7.24993896484375,0.7527,positive,Healthcare,90564.27785873413
2024-11-22,JSWSTEEL.NS,HINDALCO.NS,0.03403199652712457,2.565389589108496,0.8361061208697926,365.26740011760637,26.061458558082144,short,2024-12-19,0.12435122597423276,0.9420349080266118,652.0999755859375,629.3499755859375,977.3499755859375,925.9500122070312,1,1,28.64996337890625,0.847,positive,Basic Materials,90592.92782211304
2024-11-22,LAURUSLABS.NS,TORNTPHARM.NS,0.012530729071162311,2.6264426948913906,0.06356751518282891,254.31499969384254,21.687239725269457,short,2024-11-25,0.03278478755626508,3.1753395377617393,3167.10009765625,3266.60009765625,512.5999755859375,532.0499877929688,1,1,80.04998779296875,0.761,positive,Healthcare,90672.977809906
2024-11-25,LT.NS,ADANIPORTS.NS,0.001896424141419208,2.826823288077668,0.6537794217591544,2677.9487847852206,110.44954783703348,short,2024-12-09,0.003710434157635094,3.5476218555657844,1166.800048828125,1266.8499755859375,3753.0,3947.300048828125,1,1,-94.2501220703125,0.8638,positive,Industrials,90578.7276878357
2024-11-25,LAURUSLABS.NS,LUPIN.NS,0.028118014974733124,3.15148191587648,0.08784077129656528,281.4608284113357,20.782440918452938,short,2024-11-26,0.05680926770422595,4.0349465370801525,2107.14990234375,2036.0,532.0499877929688,546.25,1,1,-85.34991455078125,0.7616,positive,Healthcare,90493.37777328491
2024-11-25,DRREDDY.NS,GRANULES.NS,0.01847456736759437,-2.605565531843862,0.774303385371143,870.2901791753926,40.77935532782638,long,2024-11-28,0.08471384557852346,-3.022665983296595,575.0499877929688,583.6500244140625,1209.300048828125,1191.949951171875,1,1,-25.95013427734375,0.8192,positive,Healthcare,90467.42763900757
2024-11-26,LAURUSLABS.NS,GLENMARK.NS,0.028808288357047764,4.304327002870793,0.08590111735424373,330.0698509302691,19.860456282362364,short,2024-11-27,0.04750809746215251,3.992176697741307,1521.449951171875,1522.5999755859375,546.25,543.3499755859375,1,1,4.050048828125,0.7527,positive,Healthcare,90471.4776878357
2024-11-26,LAURUSLABS.NS,DIVISLAB.NS,0.01750242698921124,2.6543363123764583,0.03597287900193932,275.18238551953607,19.8250336612673,short,2024-11-28,0.0200448574999158,3.012758872376614,6072.5,5951.7998046875,546.25,551.7000122070312,1,1,-126.15020751953125,0.9109,positive,Healthcare,90345.32748031616
2024-11-26,NAUKRI.NS,BHARTIARTL.NS,0.017089739216896986,2.600421207838544,0.9620165165936154,-27.654646916242854,61.460853112112865,short,2024-12-17,0.06380113686998869,3.0414093828002207,1577.25,1615.300048828125,1649.510009765625,1770.77001953125,1,1,-83.2099609375,0.8999,positive,Communication Services,90262.11751937866
2024-11-27,BIOCON.NS,AUROPHARMA.NS,0.04062217004564052,2.5482612931534794,0.20786469396579665,51.43992276260367,20.76254880276787,short,2024-12-06,0.12322645959185596,3.007275933627475,1223.4000244140625,1246.199951171875,358.6499938964844,380.04998779296875,1,1,1.399932861328125,0.7661,positive,Healthcare,90263.51745223999
2024-11-28,LAURUSLABS.NS,GLENMARK.NS,0.042898457912790046,4.3631220298381335,0.08692124426936255,329.68036484281174,21.099420608274084,short,2024-11-29,0.1142385812542106,4.7680280339752334,1495.1500244140625,1528.6500244140625,551.7000122070312,567.1500244140625,1,1,18.04998779296875,0.7527,positive,Healthcare,90281.56744003296
2024-11-28,ESCORTS.NS,POLYCAB.NS,0.04778071847193102,-2.689746816729017,0.48195211583978215,609.0494947105586,201.2351327570632,long,2024-12-03,0.07624933657422661,-3.055797493111938,7149.2001953125,7412.5,3513.35009765625,3517.050048828125,1,1,-259.599853515625,0.8387,positive,Industrials,90021.96758651733
2024-11-29,LAURUSLABS.NS,DIVISLAB.NS,0.024045953665620665,3.289631917972975,0.03699335476242946,271.68800038633293,20.401411931147234,short,2024-12-02,0.031051248712177112,3.502154732952573,6172.7001953125,6255.35009765625,567.1500244140625,576.7999877929688,1,1,72.99993896484375,0.9109,positive,Healthcare,90094.96752548218
2024-12-03,LAURUSLABS.NS,DIVISLAB.NS,0.04720734803635971,3.637644000245664,0.038057600189941504,267.7882977794461,21.044690738263302,short,2024-12-04,0.127378144199717,3.5424121806017568,6210.5498046875,6256.5,580.7000122070312,583.4500122070312,1,1,43.2001953125,0.9109,positive,Healthcare,90138.16772079468
2024-12-06,LT.NS,BHEL.NS,0.0006411985449447863,2.648970418586725,1.6952810905384241,3127.399757921103,119.70327424334312,short,2024-12-09,0.0008986980505636672,3.298534341425035,249.0500030517578,249.5500030517578,3866.699951171875,3947.300048828125,1,2,-160.7001953125,0.8722,positive,Industrials,89977.46752548218
2024-12-09,LT.NS,CUMMINSIND.NS,0.00024032868377914644,2.937953575439653,0.09316186084322338,3265.832897211997,120.67863144600982,short,2024-12-20,0.001105351041659415,0.33020491698792914,3509.14990234375,3312.89990234375,3947.300048828125,3629.85009765625,1,1,121.199951171875,0.7729,positive,Industrials,90098.66747665405
2024-12-10,LT.NS,BHEL.NS,0.0022596349335725083,3.063212102476949,1.5258375940690188,3176.271995001516,119.98995167409177,short,2024-12-20,0.0026280925595915786,0.5749201558928224,248.60000610351562,235.3000030517578,3923.14990234375,3629.85009765625,1,2,573.2996063232422,0.8722,positive,Industrials,90671.9670829773
2024-12-10,LT.NS,ADANIPORTS.NS,0.00995204263791052,3.3212277969595045,0.44224742722769583,2978.4022880844614,118.17651889702312,short,2024-12-11,0.012899752070921172,3.2346376256204503,1248.75,1233.800048828125,3923.14990234375,3916.75,1,1,-8.550048828125,0.8638,positive,Industrials,90663.41703414917
2024-12-12,LT.NS,ADANIPORTS.NS,0.020053385048002616,2.6445019311660825,0.3868137754386721,3057.0283213071907,121.63925486301683,short,2024-12-20,0.004447953802204515,0.7297768154304386,1244.0,1182.449951171875,3859.89990234375,3629.85009765625,1,1,168.499755859375,0.8638,positive,Industrials,90831.91679000854
2024-12-16,HINDALCO.NS,VEDL.NS,0.03371713014179614,-2.530264734309644,0.6762713447818957,369.9385983152562,25.163425662713358,long,2025-01-06,0.09456341477572261,-3.0726719565792977,513.4500122070312,442.29998779296875,653.5,574.0999755859375,1,1,-8.25,0.8913,positive,Basic Materials,90823.66679000854
2024-12-19,CHOLAFIN.NS,IEX.NS,0.01111517629130985,-2.6132498969864035,5.38083421231833,387.0962407974365,64.4499680131183,long,2025-01-03,0.021817518477296002,-0.1686173692821937,184.92999267578125,177.02000427246094,1213.75,1320.25,1,5,540.4099884033203,0.8549,positive,Financial Services,91364.07677841187
2024-12-20,IDFCFIRSTB.NS,FEDERALBNK.NS,0.008590256787232091,-2.7307407983480556,-0.24709205284763613,120.23356308002718,3.84659009947455,long,2025-01-03,0.005034777663751465,-0.9816060067319158,194.4600067138672,205.25,61.68000030517578,65.08000183105469,1,1,-7.389991760253906,-0.7719,negative,Financial Services,91356.68678665161
2024-12-30,POLYCAB.NS,SIEMENS.NS,0.016280475638055944,2.9344105917240757,0.7078009795325343,1691.1855775263816,353.99131829242697,short,2025-01-23,0.07555036022930402,0.8902936000363658,6433.60009765625,6067.85009765625,7283.64990234375,6250.89990234375,1,1,667.0,0.7552,positive,Industrials,92023.68678665161
2024-12-30,SBICARD.NS,BAJFINANCE.NS,0.002661874249839578,-2.5252772607926013,0.6214834172369915,292.1302673533878,20.086344816729373,long,2025-01-06,0.001873949401939033,-0.7903057275159303,688.8250122070312,734.9349975585938,669.5,730.5,1,1,14.8900146484375,0.8728,positive,Financial Services,92038.57680130005
2024-12-31,TORNTPHARM.NS,LUPIN.NS,0.006923989899326767,-2.7025333771272186,1.2592642108353016,649.3299825604158,94.62550060393285,long,2025-01-14,0.011023173289580615,-0.8715505429444743,2355.699951171875,2154.60009765625,3360.050048828125,3252.39990234375,1,1,93.44970703125,0.9783,positive,Healthcare,92132.0265083313
2025-01-07,ONGC.NS,COALINDIA.NS,0.03415724607897868,2.763666099068225,0.6028240435103959,-0.38322271489016657,12.635625046919499,short,2025-01-08,0.06078439638514673,3.256940356269087,379.79998779296875,380.3500061035156,263.489990234375,271.3299865722656,1,1,-7.28997802734375,0.9558,positive,Energy,92124.73653030396
2025-01-10,HINDALCO.NS,VEDL.NS,0.04181496319418437,-2.7285575173204584,0.6606359114326507,369.8895115737175,29.661571708257064,long,2025-02-14,0.09645916508579355,-0.804083382919703,432.1499938964844,413.3500061035156,574.4500122070312,606.2000122070312,1,1,50.54998779296875,0.8913,positive,Basic Materials,92175.28651809692
2025-01-10,ONGC.NS,COALINDIA.NS,0.044518582212869945,2.9094461543743915,0.5727389580940703,14.075824635071928,13.023048480882567,short,2025-01-27,0.07361601375994692,0.9495330748317935,368.5,375.75,263.0199890136719,250.77999877929688,1,1,19.489990234375,0.9558,positive,Energy,92194.7765083313
2025-01-10,IDFCFIRSTB.NS,FEDERALBNK.NS,0.020965673334409147,-3.10661527913182,-0.24832196259866207,119.63305242508554,3.954583135838569,long,2025-01-13,0.08772399283511301,-3.3879453039396883,189.10000610351562,187.72000122070312,60.38999938964844,59.33000183105469,1,1,0.32000732421875,-0.7719,negative,Financial Services,92195.09651565552
2025-01-13,MPHASIS.NS,INFY.NS,1.9724575811680993e-07,-3.433637580477444,1.418163336390351,281.52272999530453,83.50990828051319,long,2025-01-15,3.5034349527275386e-06,-3.0670565557102925,1962.199951171875,1949.6500244140625,2777.5,2779.75,1,1,14.7999267578125,0.9104,positive,Technology,92209.89644241333
2025-01-14,METROPOLIS.NS,GLENMARK.NS,0.03749129162771917,-2.6674539906389914,0.6104090774799273,1146.8333241502005,75.0276807866135,long,2025-01-27,0.08096085003099912,-3.0322163014501164,1515.949951171875,1400.4000244140625,1872.050048828125,1750.949951171875,1,1,-5.5501708984375,0.7573,positive,Healthcare,92204.34627151489
2025-01-17,ICICIGI.NS,SHRIRAMFIN.NS,0.004407190645081204,2.621344426838079,2.479300390384516,438.8809146251552,78.0200525133168,short,2025-01-23,0.0012736521977886092,0.9479410917146894,526.5,529.7999877929688,1948.75,1834.0999755859375,1,2,232.60003662109375,0.9151,positive,Financial Services,92436.94630813599
2025-01-20,KOTAKBANK.NS,HDFCBANK.NS,0.003414694950353632,2.6109099966383695,0.18642769975732093,1469.3167175072767,54.902138891423974,short,2025-03-21,0.2170032652590691,3.0710980331665234,1651.25,1770.3499755859375,1920.5,2079.0,1,1,-39.4000244140625,0.7653,positive,Financial Services,92397.54628372192
2025-01-21,ICICIBANK.NS,MUTHOOTFIN.NS,0.02659829697594835,-2.7904049144422416,0.353840281550463,552.8885057570299,44.01526085174079,long,2025-03-11,0.3980277699298022,-0.8110378381733737,2165.050048828125,2184.60009765625,1196.1500244140625,1245.4000244140625,1,1,29.699951171875,0.9317,positive,Financial Services,92427.2462348938
2025-01-22,TECHM.NS,OFSS.NS,0.01584020755526386,2.7300483016169923,0.08625461154316409,642.0597859301179,78.54528024733649,short,2025-01-24,0.022432351996546723,3.057189255095577,9593.2001953125,9805.650390625,1683.949951171875,1723.050048828125,1,1,173.35009765625,0.8735,positive,Technology,92600.59633255005
2025-01-22,WIPRO.NS,HCLTECH.NS,0.034591219573803254,2.680781205712082,0.11294224686197551,73.98002949146213,10.704132614790081,short,2025-01-23,0.10162750039689006,3.644838030894607,1827.699951171875,1807.0,309.1000061035156,317.70001220703125,1,1,-29.299957275390625,0.8914,positive,Technology,92571.29637527466
2025-01-22,WIPRO.NS,PERSISTENT.NS,0.00038152691471755927,3.248339065429192,0.02370966479061144,147.86067224659718,8.15609275506819,short,2025-02-24,0.25908957454075654,0.9516875514223035,5683.14990234375,5639.7998046875,309.1000061035156,295.04998779296875,1,1,-29.300079345703125,0.9157,positive,Technology,92541.99629592896
2025-01-27,TORNTPHARM.NS,GLENMARK.NS,0.008715399181357759,2.5958792003253306,1.0856871142740219,1562.7778225417715,98.06924609240303,short,2025-02-01,0.010529968462332518,0.7811739590368657,1400.4000244140625,1436.9000244140625,3337.75,3207.699951171875,1,1,166.550048828125,0.9509,positive,Healthcare,92708.54634475708
2025-01-27,IDFCFIRSTB.NS,RBLBANK.NS,6.868865661019817e-06,-3.385746487741165,0.1716455662552021,36.52909658189652,1.6344742735965945,long,2025-01-31,2.872488335301547e-05,-0.8111781368229087,149.92999267578125,164.77000427246094,56.72999954223633,63.2400016784668,1,1,-8.330009460449219,0.7998,positive,Financial Services,92700.21633529663
2025-01-27,TECHM.NS,OFSS.NS,0.039097772744713016,2.777119268207265,0.09074420364341669,597.3231394459415,76.60691340250759,short,2025-01-30,0.1470212699456105,3.3690544527384363,9299.0,8994.599609375,1653.9000244140625,1670.0999755859375,1,1,-320.600341796875,0.8735,positive,Technology,92379.61599349976
2025-01-30,VOLTAS.NS,TRENT.NS,0.0032003691314342517,-2.616599870693384,0.17944005759725262,485.5083284105814,78.39882679691517,long,2025-01-31,0.01727067262335277,-3.22878289657042,5511.2001953125,5753.2001953125,1269.300048828125,1260.8499755859375,1,1,-250.4500732421875,0.9604,positive,Consumer Cyclical,92129.16592025757
2025-01-31,BANKBARODA.NS,PNB.NS,0.03822029665604597,-2.8411464142842804,1.0791995918358985,129.50238735366682,8.914494246765452,long,2025-03-13,0.2527141236241892,-0.820915138528561,101.19999694824219,87.19999694824219,213.38999938964844,205.52000427246094,1,1,6.1300048828125,0.9284,positive,Financial Services,92135.29592514038
2025-02-01,VOLTAS.NS,TRENT.NS,0.01521425024752476,-3.3395762924604355,0.17907478499482923,486.06045738240005,80.99646908702124,long,2025-02-06,0.004897720955858732,-0.9180220624342511,6189.5,5277.10009765625,1323.949951171875,1351.699951171875,1,1,940.14990234375,0.9604,positive,Consumer Cyclical,93075.44582748413
2025-02-01,HAVELLS.NS,CUMMINSIND.NS,0.023309084294483244,2.5856349201086384,0.3852683476427422,406.2577775847584,66.5883849057177,short,2025-02-03,0.056396341546466555,3.1518972454506677,2797.449951171875,2700.699951171875,1656.199951171875,1660.1500244140625,1,1,-100.7000732421875,0.9198,positive,Industrials,92974.74575424194
2025-02-04,LALPATHLAB.NS,METROPOLIS.NS,0.03895035383584425,2.6626071075489337,1.9040114033662499,-898.3783469044189,157.58871539545137,short,2025-02-25,0.5959727754560113,0.791378433426766,1737.9000244140625,1656.75,2830.199951171875,2410.10009765625,1,2,759.0496826171875,0.8407,positive,Healthcare,93733.79543685913
2025-02-04,WIPRO.NS,COFORGE.NS,0.015146027802731147,2.5269063499530993,0.08030960136834263,155.72800855443563,9.756356839027882,short,2025-02-25,0.06311620239974326,0.9116294692767258,1691.81005859375,1526.75,316.25,291.29998779296875,1,1,-140.11004638671875,0.8196,positive,Technology,93593.68539047241
2025-02-12,MPHASIS.NS,INFY.NS,6.449827822341094e-06,-2.8092853647581983,1.3947394505036834,312.19239578927295,86.92642707418071,long,2025-02-13,1.3278338114751936e-05,-3.1782990358560816,1863.1500244140625,1843.25,2666.60009765625,2601.949951171875,1,1,-44.7501220703125,0.9104,positive,Technology,93548.9352684021
2025-02-14,MPHASIS.NS,INFY.NS,4.469479315647872e-05,-3.8423819892455313,1.3871903642983197,323.8664136271159,89.73512803842058,long,2025-02-17,0.0002360252902618089,-3.104967961655142,1856.4000244140625,1842.300048828125,2554.25,2591.35009765625,1,1,51.2000732421875,0.9104,positive,Technology,93600.13534164429
2025-02-18,MPHASIS.NS,INFY.NS,0.00010746319705036768,-3.3091423070118435,1.3786162859707793,336.6914855445134,93.94274075257,long,2025-02-25,0.0252421061961957,-3.1436110917309183,1851.949951171875,1767.699951171875,2578.949951171875,2452.89990234375,1,1,-41.800048828125,0.9104,positive,Technology,93558.33529281616
2025-02-19,PIDILITIND.NS,HINDALCO.NS,0.0027390783671230492,-2.58501732094038,2.068969047687738,1703.3191373308136,89.13459635387613,long,2025-02-25,0.01455852418719152,-3.0663559057663985,626.2999877929688,619.4500122070312,2768.699951171875,2696.5,1,2,-137.5499267578125,0.8529,positive,Basic Materials,93420.78536605835
2025-02-25,PIDILITIND.NS,GRASIM.NS,0.02036533830211305,-2.5763841043045956,0.6231924075550289,1457.7971611769358,94.7292317532009,long,2025-04-09,0.11852603331456335,-0.7769337145102421,2379.300048828125,2557.75,2696.5,2939.800048828125,1,1,64.85009765625,0.8995,positive,Basic Materials,93485.6354637146
2025-02-25,ICICIGI.NS,SHRIRAMFIN.NS,0.0109296104391781,-2.51736754032604,2.240600526494783,585.5502711980588,73.27699296297295,long,2025-02-27,0.015844571719721878,-3.278522674985815,574.25,606.7999877929688,1687.75,1701.199951171875,1,2,-5.65008544921875,0.9151,positive,Financial Services,93479.98537826538
2025-02-27,IEX.NS,SHRIRAMFIN.NS,0.03227902077679143,-3.0418935423136864,0.2799411436980206,15.099143711192164,9.213808260750854,long,2025-02-28,0.034595206956179965,-3.392792971677858,606.7999877929688,617.2999877929688,156.94000244140625,155.92999267578125,1,1,-11.510009765625,0.9154,positive,Financial Services,93468.47536849976
2025-02-27,IDFCFIRSTB.NS,RBLBANK.NS,0.00024085901175437276,-2.578735372113844,0.1772517294647845,34.95329021446021,1.7847032138187167,long,2025-03-06,0.0011729290117724876,-3.015874430893866,162.8699951171875,162.49000549316406,59.220001220703125,57.77000045776367,1,1,-1.0700111389160156,0.7998,positive,Financial Services,93467.40535736084
2025-02-27,PIDILITIND.NS,HINDALCO.NS,0.021340836568072858,-3.4683980390140863,2.0275051946862037,1726.3095281734077,95.28645770508734,long,2025-02-28,0.041537946528263404,-3.624456267120281,631.9500122070312,634.3499755859375,2677.10009765625,2657.89990234375,1,2,-40.80035400390625,0.8529,positive,Basic Materials,93426.60500335693
2025-02-28,ICICIGI.NS,SHRIRAMFIN.NS,0.04223369928103142,-3.638927319885581,2.2306742815382714,589.55382470994,75.73635197264535,long,2025-03-03,0.08070292769588971,-3.9941449926477075,617.2999877929688,621.2999877929688,1690.949951171875,1663.5,1,2,-58.89990234375,0.9151,positive,Financial Services,93367.70510101318
2025-03-03,SUNPHARMA.NS,LUPIN.NS,0.02388554472686626,-2.7773743847290535,0.518587860379006,693.9675500550667,43.798096412019355,long,2025-03-04,0.049649496513128756,-3.1468236964199594,1952.949951171875,1953.199951171875,1585.0999755859375,1566.5,1,1,-18.8499755859375,0.9829,positive,Healthcare,93348.85512542725
2025-03-07,IDFCFIRSTB.NS,RBLBANK.NS,0.0025134533429871627,-3.279138002018681,0.18082157103933855,34.08023693427593,1.938619443370736,long,2025-03-10,0.004777239171176419,-3.4192758864294523,163.7899932861328,161.02000427246094,57.34000015258789,56.369998931884766,1,1,1.79998779296875,0.7998,positive,Financial Services,93350.65511322021
2025-03-10,APOLLOHOSP.NS,LUPIN.NS,0.026395682112397373,-2.61997857712749,1.5432157469151084,3609.740567691333,214.74276554056186,long,2025-03-25,0.024427657809566433,-0.6034143603060288,2010.4000244140625,2068.75,6149.60009765625,6644.7001953125,1,2,931.8502197265625,0.9371,positive,Healthcare,94282.50533294678
2025-03-11,CUB.NS,ICICIBANK.NS,0.024828911905813815,-2.6833227004333047,0.1400053215064131,-7.298015115308081,7.701131812083629,long,2025-04-11,0.06879626483352705,-0.5667457117117277,1245.4000244140625,1311.6500244140625,146.39999389648438,166.97000122070312,1,1,-45.67999267578125,0.8858,positive,Financial Services,94236.825340271
2025-03-11,IDFCFIRSTB.NS,RBLBANK.NS,0.007513240082559405,-3.3294292608815663,0.1823466887209192,33.711437554225284,2.024121127179313,long,2025-03-12,0.011812763257732561,-3.6029235497841383,155.67999267578125,155.9600067138672,55.36000061035156,54.630001068115234,1,1,-1.0100135803222656,0.7998,positive,Financial Services,94235.81532669067
