Entry_Date,Stock_Y,Stock_X,ADF_PValue_Entry,ZScore_Entry,Beta,Intercept,StdErr_Residual,Position,Exit_Date,ADF_PValue_Exit,ZScore_Exit,Entry_Open_Price_X,Exit_Open_Price_X,Entry_Open_Price_Y,Exit_Open_Price_Y,Lot_Size_X,Lot_Size_Y,Trade_PnL,Returns
23-10-2024,IDFCFIRSTB.NS,FEDERALBNK.NS,0.006060292,-2.504877769,-0.202720696,113.8544553,3.599777816,long,30-10-2024,0.003607605,-0.950990654,188.72,203.24,66.58,68.79,1,1,-12.31,-0.0482
21-04-2025,IDFCFIRSTB.NS,INDUSINDBK.NS,0.020824591,2.794213591,0.029023316,34.74464923,2.812326089,short,22-04-2025,0.054092655,3.340766788,828.2,787.5,66.64,67.2,1,1,-41.26,-0.0461
13-01-2025,IDFCFIRSTB.NS,DIVISLAB.NS,0.015254256,-2.752246602,-0.006517243,106.0174356,3.388989732,long,20-01-2025,0.007158496,-0.824291549,5732.5,6000.6,59.33,63.82,1,1,-263.61,-0.0455
13-11-2024,IDFCFIRSTB.NS,ICICIBANK.NS,0.003549865,-2.819961598,-0.043780635,128.0653515,3.38925627,long,04-12-2024,0.012315513,-0.732193983,1253.7,1316.05,63.62,66.21,1,1,-59.76,-0.0454
27-01-2025,IDFCFIRSTB.NS,INDHOTEL.NS,0.010973277,-3.259310224,-0.05908209,112.8040676,3.423995142,long,01-02-2025,0.001430191,-0.855353154,760.2,801.45,56.73,61.95,1,1,-36.03,-0.0441
21-04-2025,IDFCFIRSTB.NS,EICHERMOT.NS,0.039749581,2.750358773,-0.021989924,176.9039405,6.365901569,short,30-04-2025,0.108305244,0.971685387,5810.5,5567,66.64,64.89,1,1,-241.75,-0.0411
25-10-2024,IDFCFIRSTB.NS,ICICIBANK.NS,0.003111759,-2.619590048,-0.039162227,123.1890072,3.253483007,long,30-10-2024,0.001752694,-0.869687194,1255.45,1312.15,65.5,68.79,1,1,-53.41,-0.0404
27-01-2025,IDFCFIRSTB.NS,RBLBANK.NS,0.00000687,-3.385746488,0.171645566,36.52909658,1.634474274,long,31-01-2025,2.87E-05,-0.811178137,149.93,164.77,56.73,63.24,1,1,-8.33,-0.0403
06-08-2024,IDFCFIRSTB.NS,PVRINOX.NS,0.042504069,-2.898246727,0.029873006,38.33175521,2.959094579,long,07-08-2024,0.045343195,-3.151489653,1406.1,1463.6,71.76,72.53,1,1,-56.73,-0.0384
20-12-2024,IDFCFIRSTB.NS,FEDERALBNK.NS,0.008590257,-2.730740798,-0.247092053,120.2335631,3.846590099,long,03-01-2025,0.005034778,-0.981606007,194.46,205.25,61.68,65.08,1,1,-7.39,-0.0289
10-03-2025,IDFCFIRSTB.NS,INDHOTEL.NS,0.032473727,-2.629882252,-0.065822124,116.4017186,4.280619583,long,17-03-2025,0.101711772,-3.014994765,741,753.3,56.37,52.89,1,1,-15.78,-0.0198
26-07-2024,IDFCFIRSTB.NS,PVRINOX.NS,0.012597334,-3.322997475,0.02946207,39.19669443,2.626725972,long,29-07-2024,0.017528268,-3.437142254,1493.85,1523.7,74.48,74.83,1,1,-29.5,-0.0188
27-01-2025,IDFCFIRSTB.NS,TECHM.NS,0.023385058,-3.426069476,-0.031921417,121.9673778,3.631726275,long,07-02-2025,0.046440043,-0.856943521,1653.9,1692.1,56.73,64.09,1,1,-30.84,-0.018
14-02-2025,IDFCFIRSTB.NS,INDHOTEL.NS,0.005874644,-2.675430093,-0.06310711,115.2224958,3.66439294,long,04-03-2025,0.026624811,-3.068978411,710.2,716.9,60.6,56.83,1,1,-10.47,-0.0136
14-11-2024,IDFCFIRSTB.NS,LUPIN.NS,0.039134457,-3.78148039,-0.016029101,106.3143482,2.801042276,long,19-11-2024,0.005576872,-3.058101492,2015.85,2038.2,63.41,64.62,1,1,-21.14,-0.0102
28-10-2024,IDFCFIRSTB.NS,M&M.NS,0.025295442,-2.533666615,-0.00762682,96.92824427,3.389577923,long,13-11-2024,0.072223558,-3.006153958,2781,2798.95,67.13,63.62,1,1,-21.46,-0.0075
24-07-2024,IDFCFIRSTB.NS,PVRINOX.NS,0.00159486,-2.962510718,0.029338293,39.45872906,2.529019133,long,25-07-2024,0.005956105,-3.377412875,1489.3,1497,75.66,74.66,1,1,-8.7,-0.0056
27-02-2025,IDFCFIRSTB.NS,RBLBANK.NS,0.000240859,-2.578735372,0.177251729,34.95329021,1.784703214,long,06-03-2025,0.001172929,-3.015874431,162.87,162.49,59.22,57.77,1,1,-1.07,-0.0048
11-03-2025,IDFCFIRSTB.NS,RBLBANK.NS,0.00751324,-3.329429261,0.182346689,33.71143755,2.024121127,long,12-03-2025,0.011812763,-3.60292355,155.68,155.96,55.36,54.63,1,1,-1.01,-0.0048
19-11-2024,IDFCFIRSTB.NS,TORNTPHARM.NS,0.037766369,-3.284685901,-0.011784652,111.7063511,3.231547023,long,21-11-2024,0.201053337,-3.692574172,3094.85,3101.95,64.62,62.94,1,1,-8.78,-0.0028
28-10-2024,IDFCFIRSTB.NS,INDIGO.NS,0.031392694,-3.495917616,-0.00566308,100.9122474,3.15866582,long,29-10-2024,0.124926768,-3.249378515,4015.45,4026.75,67.13,67.6,1,1,-10.83,-0.0027
01-11-2024,IDFCFIRSTB.NS,TORNTPHARM.NS,0.01124234,-2.744423663,-0.010211784,107.5383796,2.789855586,long,04-11-2024,0.008156979,-3.167740978,3205.3,3200.55,67.15,65.83,1,1,3.43,0.001
29-07-2024,IDFCFIRSTB.NS,BANDHANBNK.NS,0.018632483,-3.612750737,0.206123232,40.12574396,2.881442305,long,30-07-2024,0.088430101,-3.170965424,218.87,219.77,74.83,76.04,1,1,0.31,0.0011
10-01-2025,IDFCFIRSTB.NS,FEDERALBNK.NS,0.020965673,-3.106615279,-0.248321963,119.6330524,3.954583136,long,13-01-2025,0.087723993,-3.387945304,189.1,187.72,60.39,59.33,1,1,0.32,0.0013
27-01-2025,IDFCFIRSTB.NS,PERSISTENT.NS,0.013074714,-2.773552167,-0.006464829,105.4299581,3.430624331,long,31-01-2025,0.054943228,-0.832318516,6061.25,6032.6,56.73,63.24,1,1,35.16,0.0057
13-03-2025,IDFCFIRSTB.NS,RBLBANK.NS,0.020623751,-4.05552808,0.184275343,33.25650073,2.116228531,long,17-03-2025,0.061290183,-3.999299738,156.32,154.33,53.48,52.89,1,1,1.4,0.0067
07-03-2025,IDFCFIRSTB.NS,RBLBANK.NS,0.002513453,-3.279138002,0.180821571,34.08023693,1.938619443,long,10-03-2025,0.004777239,-3.419275886,163.79,161.02,57.34,56.37,1,1,1.8,0.0081
06-03-2025,IDFCFIRSTB.NS,COFORGE.NS,0.038572119,-2.798432524,-0.021969095,102.0470321,3.849834634,long,10-03-2025,0.03567408,-3.173670778,1525.03,1506.91,57.77,56.37,1,1,16.72,0.0106
21-04-2025,IDFCFIRSTB.NS,LAURUSLABS.NS,0.000615,2.54561293,-0.103933028,121.9779512,4.405838823,short,23-04-2025,0.008872468,3.039837311,640.35,650.7,66.64,68.45,1,1,8.54,0.0121
23-10-2024,IDFCFIRSTB.NS,LUPIN.NS,0.000341183,-2.981681586,-0.01428744,103.7384046,2.521528188,long,13-11-2024,0.010008337,-3.682880298,2074.55,2039,66.58,63.62,1,1,32.59,0.0152
23-10-2024,IDFCFIRSTB.NS,ZEEL.NS,0.044979828,-2.944374067,0.083784354,65.17485392,3.039044789,long,25-10-2024,0.047196329,-3.07883985,123.57,119.56,66.58,65.5,1,1,2.93,0.0154
21-11-2024,IDFCFIRSTB.NS,LUPIN.NS,0.048932829,-3.529371198,-0.016584813,107.2088314,2.942750599,long,27-11-2024,0.058548986,-3.041048538,2043,2006.35,62.94,64.15,1,1,37.86,0.018
03-03-2025,IDFCFIRSTB.NS,COFORGE.NS,0.031393088,-3.251034482,-0.021849497,102.1456562,3.785283673,long,04-03-2025,0.029246041,-3.592876617,1471.41,1442.48,57.69,56.83,1,1,28.07,0.0184
05-11-2024,IDFCFIRSTB.NS,TORNTPHARM.NS,0.013489066,-2.97542836,-0.010396761,107.9931816,2.883060327,long,13-11-2024,0.046760104,-3.790499005,3184.15,3116.6,66.31,63.62,1,1,64.86,0.02
23-10-2024,IDFCFIRSTB.NS,M&M.NS,0.007872583,-2.80544453,-0.007581583,97.00264191,3.29483934,long,25-10-2024,0.008161155,-3.215646707,2793.5,2720.85,66.58,65.5,1,1,71.57,0.025
27-01-2025,IDFCFIRSTB.NS,DIVISLAB.NS,0.01579628,-3.745392677,-0.006550449,105.7283538,3.328926341,long,28-01-2025,0.072118412,-3.500136744,5576.75,5410.2,56.73,58.27,1,1,168.09,0.0298
23-10-2024,IDFCFIRSTB.NS,SUNPHARMA.NS,0.006079889,-2.667068308,-0.020757855,111.6087925,2.567549924,long,13-11-2024,0.01157746,-3.558053788,1839.35,1779,66.58,63.62,1,1,57.39,0.0301
23-10-2024,IDFCFIRSTB.NS,INDIGO.NS,0.007418703,-2.938376107,-0.005627558,100.9396813,3.036750773,long,25-10-2024,0.008080547,-3.469537699,4520,4366.1,66.58,65.5,1,1,152.82,0.0333
23-10-2024,IDFCFIRSTB.NS,TORNTPHARM.NS,0.000749395,-2.926703707,-0.009974326,107.1588495,2.553917522,long,31-10-2024,0.003854657,-3.282853055,3318.95,3202.65,66.58,65.93,1,1,115.65,0.0342
06-06-2025,IDFCFIRSTB.NS,LAURUSLABS.NS,0.040994503,2.540951708,-0.074429897,107.1444886,4.798685774,short,09-06-2025,0.085883641,3.010732436,642.05,667.35,71.55,72.31,1,1,24.54,0.0344
25-02-2025,IDFCFIRSTB.NS,PERSISTENT.NS,0.007770826,-2.816575033,-0.00665822,105.4999394,3.556018724,long,28-02-2025,0.01859109,-3.207340825,5508.1,5303.9,58.81,58.39,1,1,203.78,0.0366
06-06-2025,IDFCFIRSTB.NS,MUTHOOTFIN.NS,0.006555426,3.768503732,-0.03120276,131.2312664,4.417383371,short,09-06-2025,0.050698949,4.381490309,2446.2,2539.9,71.55,72.31,1,1,92.94,0.0369
18-02-2025,IDFCFIRSTB.NS,COFORGE.NS,0.016461722,-2.626785708,-0.02141966,102.112804,3.669780991,long,28-02-2025,0.030288562,-3.113388143,1538.45,1472.43,59.52,58.39,1,1,64.89,0.0406
27-01-2025,IDFCFIRSTB.NS,LAURUSLABS.NS,0.002175538,-2.903795196,-0.096151445,119.0633738,3.762662622,long,28-01-2025,0.0030072,-3.045610557,534.65,510.75,56.73,58.27,1,1,25.44,0.043
23-10-2024,IDFCFIRSTB.NS,VEDL.NS,0.020664591,-2.64371658,-0.041584906,94.97559862,3.457929372,long,13-11-2024,0.2094521,-3.163133475,463,434.75,66.58,63.62,1,1,25.29,0.0478
30-07-2024,IDFCFIRSTB.NS,PVRINOX.NS,0.027524594,-2.851390565,0.029552817,38.97872666,2.743246022,long,05-08-2024,0.028611135,-3.002009683,1518.75,1417.8,76.04,72.01,1,1,96.92,0.0608
25-10-2024,IDFCFIRSTB.NS,BHARTIARTL.NS,0.00096351,-2.554825226,-0.019509183,105.0347027,2.752597097,long,13-11-2024,0.024025647,-3.418015015,1666,1550.45,65.5,63.62,1,1,113.67,0.0656
25-10-2024,IDFCFIRSTB.NS,SHRIRAMFIN.NS,0.002003441,-3.012080648,-0.046062134,103.5825654,3.184427388,long,13-11-2024,0.072848342,-3.652645791,618.53,570.77,65.5,63.62,1,1,45.88,0.0671
25-10-2024,IDFCFIRSTB.NS,GLENMARK.NS,0.002100311,-2.520531102,-0.013397931,95.27426825,2.968735724,long,13-11-2024,0.057598414,-3.309549189,1663.8,1539.4,65.5,63.62,1,1,122.52,0.0708
25-10-2024,IDFCFIRSTB.NS,MUTHOOTFIN.NS,0.021763068,-2.672873107,-0.017199482,107.8903641,3.481758525,long,13-11-2024,0.26015837,-3.366458348,1923.55,1770.3,65.5,63.62,1,1,151.37,0.0761
20-12-2024,IDFCFIRSTB.NS,NATIONALUM.NS,0.004002584,-2.590029294,-0.158648196,105.7590705,3.827213299,long,13-01-2025,0.149838001,-3.474893488,215.36,191.6,61.68,59.33,1,1,21.41,0.0773
18-09-2024,IEX.NS,AUROPHARMA.NS,0.002539789,3.109039468,0.109665881,32.09462281,8.743260135,short,20-09-2024,0.009866917,3.791153212,1539.15,1496.35,228.07,231.35,1,1,-46.08,-0.0261
27-02-2025,IEX.NS,SHRIRAMFIN.NS,0.032279021,-3.041893542,0.279941144,15.09914371,9.213808261,long,28-02-2025,0.034595207,-3.392792972,606.8,617.3,156.94,155.93,1,1,-11.51,-0.0151
11-10-2024,IEX.NS,DIVISLAB.NS,0.01361167,-4.498521832,0.039303156,-0.969642195,7.96932268,long,14-10-2024,0.010930529,-5.53936606,6142.25,6214.85,204.59,196.18,1,1,-81.01,-0.0128
10-06-2025,IEX.NS,BAJAJ-AUTO.NS,0.045871635,2.51646164,0.0078998,110.0890695,12.62775213,short,12-06-2025,0.043801767,0.959364979,8626,8567,210.01,190.21,1,1,-39.2,-0.0044
23-09-2024,IEX.NS,DIVISLAB.NS,0.027483299,3.389114391,0.042135338,-12.76858254,7.598362846,short,24-09-2024,0.059648098,-0.361116313,5372.85,5375.8,239.37,211.61,1,1,30.71,0.0055
09-10-2024,IEX.NS,DIVISLAB.NS,0.002041551,-4.447683093,0.040607822,-6.212898282,7.542758504,long,10-10-2024,0.010974313,-4.042065048,5989.75,5942.15,203.47,202.37,1,1,46.5,0.0075
03-02-2025,IEX.NS,TVSMOTOR.NS,0.000932774,-2.831556174,0.082798631,-25.13191607,8.7990334,long,06-02-2025,0.000350585,-0.688087008,2653.75,2591.35,169.68,182.83,1,1,75.55,0.0268
23-09-2024,IEX.NS,AUROPHARMA.NS,0.034834612,4.706680016,0.114068925,27.25314151,9.175572647,short,25-09-2024,0.001742727,0.004456527,1480.95,1526.75,239.37,202.52,1,1,82.65,0.048
04-11-2024,IEX.NS,GLENMARK.NS,0.024832017,-2.615295232,0.068153658,85.68189943,10.87908132,long,28-11-2024,0.061421589,-0.782158082,1699.25,1495.15,173.04,174.9,1,1,205.96,0.11
22-08-2024,INDHOTEL.NS,NATIONALUM.NS,0.041485598,2.680633177,2.067564901,215.6544033,27.85473021,short,10-09-2024,0.27621963,3.465181059,171.35,175.61,644.6,695,1,2,-96.54,-0.1183
12-07-2024,INDHOTEL.NS,OFSS.NS,0.000780566,-3.176739062,0.038490043,256.5257061,21.66036102,long,15-07-2024,0.004940111,-3.790152835,10556.85,10922.75,594.05,591.65,1,1,-368.3,-0.033
27-08-2024,INDHOTEL.NS,ZEEL.NS,0.012431536,2.532224331,-1.412782768,795.4552152,32.75175866,short,04-10-2024,0.049810636,0.911230284,150.83,131.77,665.3,661.45,1,1,-15.21,-0.0186
08-11-2024,INDHOTEL.NS,HINDPETRO.NS,0.027703461,2.664644737,1.297001531,135.0318161,37.92317469,short,14-11-2024,0.063709359,3.041623097,383.05,372.4,732.9,741.35,1,1,-19.1,-0.0171
19-03-2025,INDHOTEL.NS,PERSISTENT.NS,0.049185574,2.81693243,0.090832427,227.0976741,36.86725937,short,20-03-2025,0.1033945,3.120892461,5280.6,5194.05,810.6,816.1,1,1,-92.05,-0.0151
18-11-2024,INDHOTEL.NS,OFSS.NS,0.018233912,2.627663991,0.033109721,297.8683828,25.15944859,short,19-11-2024,0.007113557,3.374668013,11272.25,11169.05,737.2,754,1,1,-120,-0.01
16-07-2024,INDHOTEL.NS,OFSS.NS,0.021181706,-4.098762624,0.037809319,260.1535542,22.61834207,long,18-07-2024,0.232047232,-3.830201714,11092.6,10941.95,586.85,582.3,1,1,146.1,0.0125
21-11-2024,INDHOTEL.NS,OFSS.NS,0.020097292,4.583391547,0.033215858,297.7910127,25.94611341,short,22-11-2024,0.117913854,4.371844327,11141.9,11516.4,786.8,799.05,1,1,362.25,0.0304
04-03-2025,INDIACEM.NS,OFSS.NS,0.026140981,2.853345214,0.036870625,-67.43756084,28.44051998,short,23-04-2025,0.127191814,0.560771594,7634.45,8617.5,295.2,288.2,1,1,990.05,0.1249
05-11-2024,INDIAMART.NS,IDFCFIRSTB.NS,0.044008694,-2.527501305,-9.926846654,3499.512709,161.4692063,long,08-01-2025,0.268266491,-0.995135885,66.31,62.65,2433.15,2299.65,1,1,-129.84,-0.0519
22-10-2024,INDIAMART.NS,IDFCFIRSTB.NS,0.006717335,-2.534443133,-13.44221934,3801.38277,149.5635836,long,25-10-2024,0.012938372,-3.017440752,68.32,65.5,2503.95,2438.75,1,1,-62.38,-0.0243
10-06-2025,INDIAMART.NS,ASIANPAINT.NS,0.005970817,2.708060443,0.825021453,291.0198501,135.5361471,short,25-06-2025,0.030260864,3.117535688,2218.9,2279.9,2488.7,2660.6,1,1,-110.9,-0.0236
10-09-2024,INDIGO.NS,VEDL.NS,0.020070433,2.908781778,7.860330034,844.900831,181.6581965,short,11-09-2024,0.04669582,3.823254967,440,425.8,4831.85,4900.4,1,8,-562.6,-0.1067
23-08-2024,INDIGO.NS,CUMMINSIND.NS,0.011405449,2.598786387,0.845008163,1073.319762,156.8237878,short,28-08-2024,0.053662573,3.762742551,3821.95,3737.05,4710.45,4859.85,1,1,-234.3,-0.0275
09-08-2024,INDIGO.NS,TRENT.NS,0.040902475,-2.632166265,0.560910343,1286.435149,196.0908535,long,12-08-2024,0.124289256,-3.066412258,6275.35,6382.35,4290.2,4251.65,1,1,-145.55,-0.0138
28-08-2024,INDIGO.NS,BEL.NS,0.035102828,2.885958328,10.89171844,1057.586629,185.4816767,short,09-09-2024,0.132046085,3.120827074,299.95,281.55,4859.85,4808.5,1,11,546.45,0.1059
28-10-2024,INDIGO.NS,VEDL.NS,0.013847636,-2.765792278,7.690664567,953.0196236,197.283401,long,22-11-2024,0.01995406,-0.815907498,469.15,445.35,4015.45,4142.65,1,8,1041.4,0.2322
16-09-2024,INDIGO.NS,VEDL.NS,0.045365738,2.938940304,7.936111661,833.3612163,194.5777338,short,25-09-2024,0.022270557,0.522708266,446.3,479.85,4947.1,4782.2,1,8,1352.75,0.2508
22-10-2024,INDUSINDBK.NS,MUTHOOTFIN.NS,0.044833689,-2.59297406,-0.141816332,1703.485043,61.00908103,long,25-10-2024,0.037106104,-6.149413516,1910.5,1923.55,1274.35,1041.6,1,1,-245.8,-0.0772
18-11-2024,INDUSINDBK.NS,DIVISLAB.NS,0.045701608,-3.37629949,-0.111210242,1935.378194,85.73519265,long,19-11-2024,0.066024889,-3.126624447,5766.65,5900.85,1004.6,1000.2,1,1,-138.6,-0.0205
06-11-2024,INDUSINDBK.NS,DIVISLAB.NS,0.022023726,-3.058418233,-0.089502639,1845.386116,76.77954496,long,07-11-2024,0.021159591,-3.201366025,5954.15,5959.95,1077.65,1056.8,1,1,-26.65,-0.0038
25-10-2024,INDUSINDBK.NS,DIVISLAB.NS,0.015706532,-5.742758457,-0.059798124,1725.216948,58.84610551,long,28-10-2024,0.126745189,-5.050972897,5780.75,5814.4,1041.6,1054.8,1,1,-20.45,-0.003
31-10-2024,INDUSINDBK.NS,DIVISLAB.NS,0.042006799,-4.086588498,-0.07562091,1788.564622,70.37262503,long,01-11-2024,0.030595724,-3.762760651,5889.65,5903.55,1055.6,1062.5,1,1,-7,-0.001
11-11-2024,INDUSINDBK.NS,DIVISLAB.NS,0.034736268,-2.978256478,-0.099157341,1885.384072,80.43654216,long,12-11-2024,0.039161461,-3.002197118,5899.95,5810.7,1060.8,1059.55,1,1,88,0.0126
04-11-2024,INDUSINDBK.NS,DIVISLAB.NS,0.02696065,-3.571978244,-0.082690259,1817.149699,74.28164395,long,05-11-2024,0.022436186,-3.1759311,5901.75,5811.25,1063.8,1090.1,1,1,116.8,0.0168
24-07-2024,INDUSINDBK.NS,COFORGE.NS,0.049631264,-2.666070642,0.338172405,1102.881065,50.4992574,long,02-09-2024,0.155704712,-0.868622235,1266.82,1268.12,1396.65,1449.05,1,1,51.1,0.0192
23-07-2024,INDUSTOWER.NS,BEL.NS,0.021839546,2.671181351,1.168353602,19.68177129,23.46078404,short,20-09-2024,0.034502482,0.783567749,301.45,277.35,434.55,388.25,1,1,22.2,0.0302
21-03-2025,INFY.NS,GLENMARK.NS,0.042308902,-2.510915823,0.681242966,782.448345,88.33871592,long,01-04-2025,0.296941988,-3.110452174,1514.75,1509.2,1592.55,1526.5,1,1,-60.5,-0.0195
24-03-2025,INFY.NS,LUPIN.NS,0.021257887,-3.314241019,0.688261062,399.1925661,80.11534764,long,03-04-2025,0.118254516,-3.880641306,2119.95,2095.7,1592.75,1496.5,1,1,-72,-0.0194
19-03-2025,INFY.NS,LUPIN.NS,0.002633741,-3.073345719,0.688377907,403.0143711,76.52140587,long,21-03-2025,0.00883981,-3.348997545,2060.95,2114.7,1586.55,1592.55,1,1,-47.75,-0.0131
19-03-2025,INFY.NS,TORNTPHARM.NS,0.015820345,-3.064371431,0.572468554,-21.67821393,71.36558506,long,21-03-2025,0.023698162,-3.120227321,3191.3,3223.1,1586.55,1592.55,1,1,-25.8,-0.0054
29-01-2025,INFY.NS,INDIACEM.NS,0.025047324,2.73338842,2.487161317,981.8842643,75.52625012,short,31-01-2025,0.048050613,3.091103119,278.6,264.1,1881.25,1879.8,1,2,-11.6,-0.0054
24-03-2025,INFY.NS,TORNTPHARM.NS,0.036265165,-3.43808041,0.575211966,-34.16264665,74.12988713,long,28-03-2025,0.083077024,-3.229338493,3271.45,3227.95,1592.75,1570.65,1,1,21.4,0.0044
15-04-2025,INFY.NS,NAUKRI.NS,0.042701885,-2.601267256,1.012308599,273.5990166,81.22191394,long,17-06-2025,0.207096299,-0.93740808,1347.1,1475.4,1426,1639.9,1,1,85.6,0.0309
01-08-2024,INTELLECT.NS,ADANIPORTS.NS,0.019151335,-2.583116681,0.554072381,244.2964481,65.77505693,long,19-08-2024,0.045048887,-0.903759242,1590.15,1496.45,955.45,989.9,1,1,128.15,0.0503
21-02-2025,IRCTC.NS,SAIL.NS,0.001517416,-2.637622833,5.104819071,232.6374239,29.25242254,long,28-02-2025,0.001998427,-3.13296996,112.76,105.02,731.1,670.95,1,5,-293.01,-0.3472
19-09-2024,IRCTC.NS,HINDCOPPER.NS,0.019744836,-2.659309566,1.6202924,459.3561674,37.92071484,long,10-01-2025,0.805013898,-0.783003673,324.1,233.31,883.65,779.15,1,2,-118.21,-0.0979
25-07-2024,IRCTC.NS,TATAMOTORS.NS,0.012464653,-2.549308254,0.908227712,113.2351495,52.92263217,long,30-07-2024,0.026773744,-3.106179035,1090.95,1161.85,969.15,989.6,1,1,-50.45,-0.0245
03-03-2025,IRCTC.NS,SAIL.NS,0.001262443,-3.086388593,5.226385071,214.0822101,30.24912485,long,04-03-2025,0.002961637,-3.339692305,106.36,107.66,676.6,673.85,1,5,-15.05,-0.0192
01-08-2024,IRCTC.NS,TATAPOWER.NS,0.004296104,-2.971891055,1.854872718,219.2849576,33.7118134,long,02-08-2024,0.010174969,-3.077747279,464.4,460.35,980.5,966.4,1,2,-24.15,-0.0167
05-08-2024,IRCTC.NS,TATAPOWER.NS,0.015475049,-2.810709486,1.840097082,223.5786233,34.92100929,long,06-08-2024,0.014520898,-3.020973005,434.8,436.7,925.5,919.15,1,2,-14.6,-0.0107
28-05-2025,IRCTC.NS,BHEL.NS,0.007480826,-3.023097035,2.54241533,214.7042564,38.43329978,long,29-05-2025,0.03274482,-3.047109702,266.61,266.41,776.35,774.7,1,3,-4.75,-0.0046
05-03-2025,IRCTC.NS,SAIL.NS,0.007064157,-3.439076553,5.297343515,203.1895898,30.28418328,long,06-03-2025,0.006950033,-3.036818223,112.53,111.97,695.15,702.35,1,5,36.56,0.0453
31-07-2024,IRCTC.NS,TATAMOTORS.NS,0.035887074,-2.936485735,0.874176089,139.646825,55.54687116,long,11-09-2024,0.110223918,-0.602820909,1156.65,976.3,987.65,923.25,1,1,115.95,0.0541
07-03-2025,IRCTC.NS,SAIL.NS,0.028884265,-2.849263197,5.358238189,193.7255472,30.65976498,long,08-04-2025,0.041259079,-0.655119656,110.91,104.83,700.65,713.95,1,5,72.58,0.0894
29-05-2025,ITC.NS,PIIND.NS,0.008490288,-2.523677239,0.07012232,182.0944371,13.90965828,long,16-06-2025,0.072880486,-3.352916865,3875.5,4146.5,418.75,418.2,1,1,-271.55,-0.0632
28-05-2025,ITC.NS,ICICIPRULI.NS,0.0000334,-3.265429851,0.468875454,149.9332579,11.71462758,long,29-05-2025,0.001389529,-3.731553026,658,668.45,420.2,418.75,1,1,-11.9,-0.011
30-05-2025,ITC.NS,ICICIPRULI.NS,0.00191896,-3.452054468,0.470308901,148.5234507,12.16843203,long,02-06-2025,0.0020938,-3.331580764,662.4,664.15,418.05,419.3,1,1,-0.5,-0.0005
11-06-2025,ITC.NS,LALPATHLAB.NS,0.0000875,-2.689740895,0.119553629,103.883395,12.86850735,long,13-06-2025,0.000330223,-3.226563958,2985.1,2953.4,426.15,413.9,1,1,19.45,0.0057
26-07-2024,ITC.NS,HINDUNILVR.NS,0.023019682,2.641691072,0.110556421,167.6804557,13.17170157,short,06-08-2024,0.101673868,0.942583161,2711.05,2750.05,502.2,486.3,1,1,54.9,0.0171
16-06-2025,ITC.NS,LALPATHLAB.NS,0.000739916,-2.775170463,0.119387986,103.9210556,13.53338034,long,26-06-2025,0.000448926,-0.747830343,2947,2749.4,418.2,420.3,1,1,199.7,0.0593
18-07-2024,JINDALSTEL.NS,INDUSTOWER.NS,0.032762398,-3.34062884,1.866297531,335.7679622,38.22733072,long,19-07-2024,0.094356208,-3.853997671,418.95,409.5,989.95,946.35,1,2,-77.75,-0.0552
22-07-2024,JINDALSTEL.NS,NAUKRI.NS,0.029349327,-2.511114121,0.840999355,-81.63878889,52.298506,long,13-09-2024,0.581471237,-0.797860858,1385.93,1545.81,952.6,1031.1,1,1,-81.38,-0.0348
23-08-2024,JINDALSTEL.NS,INDIGO.NS,0.017288954,-3.05372157,0.187635474,194.2931865,38.73659122,long,28-08-2024,0.060808219,-3.242384595,4710.45,4859.85,959.85,968.9,1,1,-140.35,-0.0248
19-08-2024,JINDALSTEL.NS,VOLTAS.NS,0.023174708,-2.596553528,0.52439144,227.6224847,45.0353037,long,20-08-2024,0.080043973,-3.192684367,1607.7,1659.15,953.75,949.65,1,1,-55.55,-0.0217
12-07-2024,JINDALSTEL.NS,GLENMARK.NS,0.046586836,-3.593358271,0.828864973,31.69788992,45.32663131,long,15-07-2024,0.051175381,-3.968069831,1381.5,1408.15,1013.9,1008.5,1,1,-32.05,-0.0134
12-08-2024,JINDALSTEL.NS,CUMMINSIND.NS,0.016058819,-2.504905846,0.16759518,373.1399239,33.58418882,long,26-08-2024,0.014954482,-0.786377904,3753.6,3860.45,918.1,985.6,1,1,-39.35,-0.0084
12-08-2024,JINDALSTEL.NS,VOLTAS.NS,0.00306756,-3.511624596,0.537472089,215.3971835,42.10976567,long,13-08-2024,0.063960902,-3.474998185,1582.55,1573.35,918.1,908.95,1,1,0.05,0
06-01-2025,JINDALSTEL.NS,TATAPOWER.NS,0.031791106,2.542166448,2.658936468,-192.633184,49.24023842,short,10-01-2025,0.116963219,3.116974355,378.65,356.35,939.35,917.7,1,3,42.65,0.0324
25-07-2024,JINDALSTEL.NS,INDIGO.NS,0.00178384,-3.135403072,0.202619018,148.9730245,34.8347834,long,19-08-2024,0.014719686,-0.969113173,4432.2,4231.95,937.8,953.75,1,1,216.2,0.0403
16-05-2025,JINDALSTEL.NS,HINDCOPPER.NS,0.012337144,2.641026383,1.099687634,631.5980485,38.42162369,short,28-05-2025,0.009775368,0.964305352,226,248.48,981.6,945.15,1,1,58.93,0.0488
23-06-2025,JINDALSTEL.NS,ZEEL.NS,0.00640122,-2.693356279,3.110762341,545.2987009,37.18609117,long,26-06-2025,0.007561955,-0.902663877,149.66,143.77,910.7,954.9,1,3,138.49,0.1306
